정류장번호,정류장명,위도,경도,도시명,reason,detail
GGB167000357,계양역,37.5710667,126.7358167,인천광역시,outside_region,contained:인천광역시
GGB167000120,계양종합사회복지관,37.5254833,126.75045,인천광역시,outside_region,contained:인천광역시
GGB167000121,계양종합사회복지관,37.5257,126.7508,인천광역시,outside_region,contained:인천광역시
GGB167000340,계양중학교,37.5695167,126.7401333,인천광역시,outside_region,contained:인천광역시
GGB167000341,계양중학교,37.5697,126.7405,인천광역시,outside_region,contained:인천광역시
GGB167000666,계양체육관(벨로드롬경기장),37.53095,126.74795,인천광역시,outside_region,contained:인천광역시
GGB167000455,계양체육관(아시아드양궁장),37.5307833,126.7516833,인천광역시,outside_region,contained:인천광역시
GGB167000454,계양체육관(아시아드양궁장),37.5311833,126.7514667,인천광역시,outside_region,contained:인천광역시
GGB167000440,계양체육관(효성해링턴플레이스),37.5303667,126.7443833,인천광역시,outside_region,contained:인천광역시
GGB167000173,계양체육관.대동아파트,37.5332333,126.7433833,인천광역시,outside_region,contained:인천광역시
GGB167000567,계양체육관.아시아드양궁장(중),37.53065,126.748,인천광역시,outside_region,contained:인천광역시
GGB167000568,계양체육관.아시아드양궁장(중),37.5308667,126.74865,인천광역시,outside_region,contained:인천광역시
GGB293500060,고려대학교(조치원),36.6099333,127.2932333,충청남도 연기군,outside_region,nearest:충청북도 716 m
GGB277102957,고령JC(미정차),35.7580833,128.3722167,경상북도 고령군,outside_region,far
GGB277102958,고령JC(미정차),35.7575,128.3729333,경상북도 고령군,outside_region,far
GGB169000544,고산촌,37.7158667,126.4762667,인천광역시,outside_region,contained:인천광역시
GGB169000779,고산촌,37.7159,126.4758833,인천광역시,outside_region,contained:인천광역시
GGB293500050,고속버스승차장(고려대학교),36.6108,127.2934333,충청남도 연기군,outside_region,nearest:충청북도 716 m
GGB293500040,고속버스승차장(홍익대학교),36.6217833,127.2908167,충청남도 연기군,outside_region,nearest:충청북도 236 m
GGB165000691,고잔고등학교,37.38855,126.7224833,인천광역시,outside_region,contained:인천광역시
GGB277101258,고창IC(미정차),35.4396667,126.6639,전라북도 고창군,outside_region,far
GGB277101257,고창IC(미정차),35.44005,126.66375,전라북도 고창군,outside_region,far
GGB277101260,고창JC(미정차),35.4168167,126.65285,전라북도 고창군,outside_region,far
GGB277101259,고창JC(미정차),35.4174167,126.6530167,전라북도 고창군,outside_region,far
GGB277101256,고창고인돌휴게소(미정차),35.4627667,126.6724,전라북도 고창군,outside_region,far
GGB277101255,고창고인돌휴게소(미정차),35.4675333,126.6741833,전라북도 고창군,outside_region,far
GGB169000076,고창촌,37.6369167,126.41845,인천광역시,outside_region,contained:인천광역시
GGB261500010,고한,37.21975,128.8346333,강원특별자치도 정선군,outside_region,contained:강원특별자치도
GGB261500020,고한,37.2197833,128.8345667,강원특별자치도 정선군,outside_region,contained:강원특별자치도
GGB387500020,고현버스터미널,34.8910833,128.6241,경상남도 거제시,outside_region,far
GGB387500010,고현버스터미널,34.89105,128.6239667,경상남도 거제시,outside_region,far
GGB332500010,고흥공용버스,34.60735,127.2806667,전라남도 고흥군,outside_region,far
GGB168000757,공단본부,37.4777,126.6813833,인천광역시,outside_region,contained:인천광역시
GGB168000756,공단본부,37.4776833,126.6810667,인천광역시,outside_region,contained:인천광역시
GGB168000995,공단사거리,37.5905333,126.6205,인천광역시,outside_region,contained:인천광역시
GGB168001070,공단사거리,37.59295,126.6156,인천광역시,outside_region,contained:인천광역시
GGB168001069,공단사거리,37.59275,126.6153667,인천광역시,outside_region,contained:인천광역시
GGB168000996,공단사거리,37.5903167,126.6205167,인천광역시,outside_region,contained:인천광역시
GGB165000062,공단소방서,37.4051167,126.6890667,인천광역시,outside_region,contained:인천광역시
GGB163000426,공단시장,37.4677333,126.6794333,인천광역시,outside_region,contained:인천광역시
GGB163000427,공단시장,37.4676667,126.6796667,인천광역시,outside_region,contained:인천광역시
GGB166000565,공단오거리,37.517,126.7111333,인천광역시,outside_region,contained:인천광역시
GGB166000566,공단오거리,37.5172167,126.7114,인천광역시,outside_region,contained:인천광역시
GGB168000940,공단유통상가,37.58825,126.6316333,인천광역시,outside_region,contained:인천광역시
GGB168000941,공단유통상가,37.5882,126.6307667,인천광역시,outside_region,contained:인천광역시
GGB163000444,공단치안센터,37.4706167,126.6778167,인천광역시,outside_region,contained:인천광역시
GGB163000445,공단치안센터,37.4707167,126.6782833,인천광역시,outside_region,contained:인천광역시
GGB277103847,공대IC(미정차),36.0059833,129.3280833,경상북도 포항시,outside_region,far
GGB169000092,공설운동장,37.6343333,126.4975167,인천광역시,outside_region,contained:인천광역시
GGB169000091,공설운동장,37.6344833,126.49755,인천광역시,outside_region,contained:인천광역시
GGB165000480,공작아파트,37.463,126.7415667,인천광역시,outside_region,contained:인천광역시
GGB165000479,공작아파트,37.4628333,126.7417333,인천광역시,outside_region,contained:인천광역시
GGB168000555,공장단지입구,37.5929167,126.6609,인천광역시,outside_region,contained:인천광역시
GGB277101024,공주JC(미정차),36.4856833,127.0917833,충청남도 공주시,outside_region,contained:충청남도
GGB277101025,공주JC(미정차),36.48525,127.09185,충청남도 공주시,outside_region,contained:충청남도
GGB277101531,공주TG(미정차),36.4855,127.12885,충청남도 공주시,outside_region,contained:충청남도
GGB277101532,공주TG(미정차),36.48535,127.1281167,충청남도 공주시,outside_region,contained:충청남도
GGB286500030,공주종합버스터미널,36.4686833,127.1340667,충청남도 공주시,outside_region,contained:충청남도
GGB168000323,공촌마을,37.5500667,126.6819833,인천광역시,outside_region,contained:인천광역시
GGB168000598,공촌마을,37.5504167,126.6821833,인천광역시,outside_region,contained:인천광역시
GGB168000324,공촌사거리,37.5524333,126.6748333,인천광역시,outside_region,contained:인천광역시
GGB168000331,공촌사거리,37.5523333,126.6780833,인천광역시,outside_region,contained:인천광역시
GGB168000330,공촌사거리,37.5519667,126.6781667,인천광역시,outside_region,contained:인천광역시
GGB168000322,공촌사거리(한국아파트),37.5520833,126.6749167,인천광역시,outside_region,contained:인천광역시
GGB168000340,공촌정수장,37.5513833,126.6934167,인천광역시,outside_region,contained:인천광역시
GGB168000341,공촌정수장,37.5518,126.6929667,인천광역시,outside_region,contained:인천광역시
GGB277103354,공항고속도로진입(미정차),37.442,126.4782833,인천광역시,outside_region,contained:인천광역시
GGB277103798,공항신도시JC(미정차),37.4853333,126.4862667,인천광역시,outside_region,contained:인천광역시
GGB163000679,관교노인복지관·승학초등학교,37.4390167,126.6966833,인천광역시,outside_region,contained:인천광역시
GGB167000108,광명아파트,37.5291333,126.73365,인천광역시,outside_region,contained:인천광역시
GGB166000817,광명아파트,37.5186167,126.70825,인천광역시,outside_region,contained:인천광역시
GGB167000447,광명아파트,37.5179,126.7099833,인천광역시,outside_region,contained:인천광역시
GGB167000448,광명아파트,37.519,126.7082333,인천광역시,outside_region,contained:인천광역시
GGB277101082,광산IC(미정차),35.2162167,126.8283333,경기도 광주시,outside_region,far
GGB277101081,광산IC(미정차),35.2165833,126.8279,경기도 광주시,outside_region,far
GGB277101498,광양TG(미정차),34.9694,127.59975,전라남도 광양시,outside_region,far
GGB277101497,광양TG(미정차),34.96985,127.59915,전라남도 광양시,outside_region,far
GGB328500010,광양터미널,34.9699167,127.5906667,전라남도 광양시,outside_region,far
GGB328500030,광양터미널,34.9699167,127.5905667,전라남도 광양시,outside_region,far
GGB166000874,광일아파트,37.4821,126.7379667,인천광역시,outside_region,contained:인천광역시
GGB166000855,광일아파트,37.48225,126.7379167,인천광역시,outside_region,contained:인천광역시
GGB277103628,광주TG(미정차),35.252,126.8085333,전라남도 장성군,outside_region,far
GGB277103627,광주TG(미정차),35.2518167,126.8081,전라남도 장성군,outside_region,far
GGB179501240,광주비아정류소,35.2254,126.8263167,경기도 광주시,outside_region,far
GGB176500010,광주유스퀘어(종합터미널),35.1605167,126.8812167,경기도 광주시,outside_region,far
GGB277101114,광천IC(미정차),36.4974167,126.5851333,충청남도 보령시,outside_region,contained:충청남도
GGB277101113,광천IC(미정차),36.4974667,126.5848333,충청남도 보령시,outside_region,contained:충청남도
GGB297500030,광천터미널,36.4989667,126.6241667,충청남도 홍성군,outside_region,contained:충청남도
GGB277104192,광터교차로(미정차),37.3410167,127.88055,강원특별자치도 원주시,outside_region,contained:강원특별자치도
GGB500000040,광혜원,36.9900833,127.4451167,충청북도 진천군,outside_region,contained:충청북도
GGB279500060,광혜원,36.9932667,127.4440167,충청북도 진천군,outside_region,contained:충청북도
GGB279500050,광혜원,36.9932,127.4440667,충청북도 진천군,outside_region,contained:충청북도
GGB277101787,광혜원(미정차),36.99295,127.4445667,충청북도 진천군,outside_region,contained:충청북도
GGB277103063,괴산IC(미정차),36.86725,127.92365,충청북도 괴산군,outside_region,contained:충청북도
GGB277103062,괴산IC(미정차),36.8671667,127.9231333,충청북도 괴산군,outside_region,contained:충청북도
GGB280500040,괴산시외버스터미널,36.8084167,127.79465,충청북도 괴산군,outside_region,contained:충청북도
GGB277101398,괴산휴게소(미정차),36.8316667,127.95905,충청북도 괴산군,outside_region,contained:충청북도
GGB277101397,괴산휴게소(미정차),36.8314333,127.9585833,충청북도 괴산군,outside_region,contained:충청북도
GGB277104583,교동지하차도(미정차),38.2047833,128.5666,강원특별자치도 속초시,outside_region,contained:강원특별자치도
GGB163000538,교통방송사거리,37.4453333,126.6492667,인천광역시,outside_region,contained:인천광역시
GGB167000192,교통연수원,37.5435833,126.7173833,인천광역시,outside_region,contained:인천광역시
GGB167000191,교통연수원,37.5439667,126.71675,인천광역시,outside_region,contained:인천광역시
GGB277102900,구례화엄사IC(미정차),35.25,127.4193667,전라남도 구례군,outside_region,far
GGB277102899,구례화엄사IC(미정차),35.2501333,127.41895,전라남도 구례군,outside_region,far
GGB277101172,구미IC(미정차),36.1092167,128.3605,경상북도 구미시,outside_region,far
GGB277101173,구미IC(미정차),36.10875,128.3610667,경상북도 구미시,outside_region,far
